ID,Age,Age_gr,Gender,Work_Experience,Family_Size,Ever_Married,Graduated,Profession,Spending_Score,Var_1,Segmentation
467700,57,60,1,null,2,2,2,4,0,6,C
467140,61,70,1,9,2,2,2,4,0,6,C
463356,29,30,1,5,4,1,2,6,2,2,D
466797,23,30,0,1,4,1,1,6,2,6,D
459234,83,70,0,1,1,2,1,8,2,6,D
460442,37,40,1,0,3,2,2,4,0,6,B
463901,35,40,1,0,6,2,1,1,2,4,C
465494,41,50,1,9,2,2,2,2,0,6,B
461552,38,40,0,null,2,2,2,1,0,6,B
459239,81,70,1,1,1,2,1,4,2,6,A
466379,58,60,0,2,1,2,2,7,2,6,C
464759,38,40,0,8,1,1,1,3,2,4,A
461994,18,20,1,10,2,2,1,2,2,6,D
461802,37,40,1,1,4,1,2,1,2,6,B
462527,43,50,1,4,2,2,1,1,0,6,C
461800,36,40,0,4,1,1,2,2,2,2,B
460933,76,70,0,0,2,2,2,8,1,6,A
460189,33,40,1,14,1,1,1,4,2,6,D
459031,43,50,1,1,5,2,1,5,1,4,B
464673,47,50,1,1,7,2,1,5,1,2,D
459101,81,70,1,8,2,2,1,8,2,6,B
460136,27,30,1,10,3,1,2,1,2,6,D
460973,29,30,1,1,5,1,1,4,2,6,D
460187,38,40,0,4,3,1,2,2,2,6,A
460679,19,20,0,9,4,1,0,6,2,3,D
459700,37,40,1,0,5,2,2,5,0,6,B
464787,47,50,1,1,1,1,1,4,2,4,A
467201,33,40,0,null,5,1,2,3,2,7,D
462614,51,60,1,1,5,2,1,4,0,4,D
460813,86,70,0,1,2,2,1,8,1,6,A
462698,56,60,0,1,2,2,2,4,0,6,A
463344,59,60,1,3,2,2,2,1,0,6,B
463633,33,40,1,0,2,2,2,2,0,6,B
466278,31,40,0,0,2,1,1,0,2,3,A
464964,71,70,0,null,2,2,1,1,1,4,B
462317,32,40,0,3,6,1,1,4,2,4,D
467353,26,30,1,3,2,2,1,1,2,6,A
464169,89,70,1,1,2,0,1,8,1,6,D
464553,70,70,1,1,2,2,2,1,2,6,B
463518,30,30,1,5,4,2,1,5,1,6,A
459711,37,40,1,9,6,2,1,5,1,6,D
460788,30,30,0,0,9,1,2,2,2,4,A
459392,23,30,0,0,3,1,1,2,2,6,C
467887,42,50,0,0,2,1,2,1,2,1,B
467743,48,50,1,1,4,2,1,5,1,1,B
460368,28,30,1,0,7,1,2,6,2,6,C
463126,65,70,0,3,2,2,2,1,0,6,C
467046,28,30,0,0,5,1,1,2,2,3,A
463099,85,70,1,null,1,2,2,8,2,6,B
462439,18,20,1,1,4,1,1,6,2,6,D
464182,35,40,1,4,2,2,2,1,0,2,C
464810,27,30,0,1,1,1,1,3,2,4,A
464234,68,70,1,0,3,2,2,4,2,2,A
464683,52,60,1,0,6,2,1,3,0,4,B
463349,20,20,1,5,5,1,1,6,2,2,D
465866,35,40,1,7,3,2,2,1,2,6,D
465261,21,30,0,0,4,1,2,6,2,1,D
459780,42,50,0,1,3,1,1,4,2,6,A
462031,50,50,0,0,2,2,2,1,0,6,C
464933,25,30,1,0,1,1,1,0,2,4,D
463941,32,40,0,1,6,1,1,1,2,4,D
466842,19,20,1,8,5,1,1,6,2,2,D
459014,22,30,1,0,4,1,1,6,2,6,D
462420,27,30,1,1,3,1,2,6,2,6,C
465250,22,30,1,0,4,1,1,6,2,4,D
466513,55,60,0,1,3,2,2,1,0,6,B
461791,22,30,0,8,1,1,1,8,2,6,D
467160,40,40,1,0,2,2,1,0,0,3,A
464586,46,50,0,1,1,1,2,1,2,3,B
461391,65,70,1,3,3,2,2,4,2,6,C
466658,18,20,0,0,4,1,1,6,2,6,D
459728,53,60,0,2,4,2,2,1,0,6,C
464618,35,40,1,5,1,0,2,1,2,6,B
462219,59,60,1,0,5,2,1,5,2,4,B
467553,32,40,0,8,3,1,2,6,2,6,D
459655,39,40,1,1,3,2,2,1,0,6,B
462182,88,70,1,7,1,2,1,1,2,6,D
459119,61,70,1,9,3,2,2,5,1,6,C
460721,21,30,1,1,4,1,1,6,2,6,D
459517,31,40,1,1,4,1,2,6,2,6,D
461441,58,60,1,1,4,2,2,1,0,6,C
465390,27,30,0,3,3,1,2,9,2,6,D
466160,51,60,0,1,2,2,2,3,0,6,C
463842,48,50,0,0,4,2,2,3,1,6,B
465902,25,30,1,3,3,1,2,5,2,6,D
467034,89,70,1,0,2,2,1,5,1,6,A
466247,51,60,0,0,4,0,2,1,2,2,C
465747,40,40,0,6,1,1,2,1,2,6,C
464203,56,60,1,2,1,1,2,1,2,6,B
462373,36,40,1,9,3,2,2,4,1,6,B
465364,38,40,0,5,5,1,2,2,2,2,A
464280,47,50,1,1,4,2,2,4,2,6,C
460993,61,70,1,1,4,2,2,1,0,6,C
464227,89,70,1,0,2,2,2,8,1,6,C
461141,55,60,1,2,1,2,1,7,2,3,A
465297,88,70,1,null,3,2,1,0,1,6,A
467282,43,50,0,4,2,2,2,1,0,6,A
459790,28,30,1,10,3,1,1,2,2,6,C
464670,42,50,1,0,4,2,1,4,0,4,B
462093,33,40,1,1,null,1,2,1,2,4,D
459398,60,60,0,null,2,2,1,8,1,6,C
461136,59,60,1,1,1,1,2,1,2,6,B
461379,31,40,1,0,null,1,2,6,2,5,D
461956,31,40,0,2,null,1,2,1,2,6,A
460283,43,50,1,14,2,2,2,2,2,6,A
460337,42,50,0,10,3,1,2,9,2,6,D
463275,29,30,1,7,2,2,1,4,0,3,D
461234,53,60,0,3,null,1,2,1,2,4,A
466861,21,30,0,8,7,1,1,6,2,2,D
463177,41,50,1,7,2,1,2,4,2,1,D
461874,48,50,1,0,3,2,2,2,0,3,A
462506,31,40,1,1,4,1,1,6,2,6,C
466868,26,30,1,4,3,1,2,2,2,2,A
461253,18,20,0,0,5,1,1,6,2,4,D
460466,19,20,0,8,null,1,1,6,2,6,D
461830,42,50,1,1,3,2,2,5,1,6,C
464748,52,60,0,9,5,2,1,3,0,4,B
461904,50,50,0,4,2,2,2,1,0,5,C
466737,33,40,1,1,null,1,1,4,2,6,D
459153,75,70,0,0,2,2,2,0,1,6,B
467562,71,70,1,0,3,2,2,5,1,6,A
465168,59,60,0,8,2,2,1,4,0,6,B
459162,85,70,0,0,2,2,2,8,1,6,A
462831,29,30,1,1,3,2,1,5,1,6,D
465576,43,50,1,4,5,2,1,5,0,4,A
464474,52,60,0,1,1,1,2,1,2,6,A
460566,36,40,1,null,2,2,2,7,0,3,C
465169,59,60,0,0,4,1,2,2,2,6,B
460235,23,30,0,1,3,1,1,6,2,6,D
462580,39,40,0,0,1,1,2,1,2,4,B
467313,39,40,1,1,2,2,2,4,0,6,B
460400,46,50,0,5,2,2,2,4,2,6,A
463406,33,40,1,0,4,1,1,9,2,3,C
459135,53,60,1,0,4,2,2,5,1,6,C
465862,50,50,0,8,1,0,2,1,0,6,A
462972,62,70,0,1,1,2,2,1,2,6,B
466284,46,50,1,1,5,2,2,1,0,2,C
464410,40,40,1,0,2,2,2,1,0,6,C
466005,62,70,1,1,4,1,2,4,2,2,C
460821,31,40,0,null,2,1,2,6,2,4,D
459206,25,30,0,1,3,1,1,1,2,6,C
467571,23,30,1,0,null,1,1,9,2,0,C
461156,22,30,1,3,6,1,1,9,2,3,D
465515,47,50,0,1,6,2,2,1,1,6,B
460883,68,70,1,0,2,2,2,1,1,6,B
465380,25,30,1,5,2,1,1,4,2,6,D
467435,30,30,0,0,null,1,1,1,2,6,C
461218,27,30,1,0,6,2,1,5,2,6,D
467186,38,40,1,2,3,2,2,4,0,3,B
459827,33,40,0,null,1,1,1,0,2,7,C
461859,46,50,0,5,5,2,1,1,2,6,C
467821,37,40,0,1,2,2,2,1,2,6,C
462525,41,50,0,0,2,2,2,1,0,6,C
462787,29,30,0,1,1,1,1,1,2,3,A
459055,19,20,0,1,5,1,1,4,2,6,D
462605,82,70,1,1,2,2,1,5,1,4,D
461252,48,50,0,1,1,2,2,2,2,3,D
464340,67,70,1,1,2,2,2,1,1,6,B
461872,77,70,0,0,2,2,2,8,1,6,B
459746,56,60,1,1,2,0,2,1,0,6,B
466274,69,70,1,0,null,2,2,5,2,6,A
467499,40,40,1,null,3,2,2,1,2,6,C
467423,61,70,1,0,1,2,2,1,2,6,B
463865,46,50,1,0,5,2,2,1,0,6,B
467504,31,40,0,1,4,0,1,2,2,6,D
458984,39,40,1,0,3,2,2,1,0,6,C
459142,89,70,0,0,3,2,2,1,1,6,C
462993,30,30,1,null,3,2,1,1,0,6,B
467947,59,60,0,1,4,0,2,1,0,6,C
466389,47,50,0,0,2,2,2,3,0,6,A
460632,22,30,0,0,3,1,1,6,2,3,D
465626,42,50,0,7,3,1,2,1,2,6,C
461768,69,70,1,0,2,2,2,1,1,6,C
462242,30,30,0,0,5,1,2,4,2,1,D
466949,39,40,1,12,7,2,1,5,1,6,B
465479,27,30,1,1,1,1,1,1,2,4,D
464845,30,30,1,1,3,2,1,3,0,4,A
465066,47,50,1,7,4,2,2,5,1,6,C
466817,81,70,0,0,2,2,1,8,1,6,B
466436,42,50,1,0,3,2,1,2,0,6,B
467974,43,50,0,1,1,1,2,1,2,4,B
460341,31,40,0,11,5,1,1,4,2,7,D
467463,39,40,0,8,3,2,2,1,0,6,B
466235,57,60,0,0,4,2,2,1,0,4,C
459371,35,40,1,null,2,2,2,0,2,6,A
460233,43,50,1,0,null,1,2,2,2,6,D
466094,31,40,0,0,3,1,1,6,2,6,B
461451,28,30,0,1,6,1,2,3,2,2,A
460473,58,60,1,0,2,2,2,1,0,4,B
461786,71,70,1,0,2,2,2,8,1,6,C
466745,36,40,0,0,2,2,2,7,0,6,B
460124,43,50,0,1,3,1,2,1,2,6,A
459910,69,70,1,1,2,2,2,1,2,6,B
464082,77,70,1,0,1,2,2,8,2,6,A
461487,50,50,1,1,4,2,2,1,0,6,C
465188,50,50,0,1,4,2,2,1,0,6,B
467255,40,40,0,6,2,1,2,6,2,6,D
466993,43,50,0,9,2,2,2,3,0,6,C
467151,37,40,1,null,1,1,1,4,2,6,D
467480,35,40,1,null,null,2,2,1,0,6,D
464403,65,70,0,0,3,2,2,8,1,6,C
461518,46,50,0,0,4,2,2,1,0,3,B
464848,35,40,1,1,4,2,1,4,0,4,B
460715,86,70,0,0,2,2,1,8,1,6,A
466963,63,70,1,7,1,1,1,4,2,6,A
466508,40,40,0,9,5,2,2,1,0,6,B
460125,55,60,0,10,1,2,2,1,2,6,B
462325,37,40,1,1,4,1,2,6,2,4,B
461537,31,40,1,0,1,1,2,1,2,6,B
461679,28,30,1,4,4,1,2,6,2,6,D
463559,48,50,0,1,3,2,2,3,1,6,B
464330,38,40,1,null,2,1,2,1,2,6,A
467018,57,60,1,1,5,2,2,1,0,6,C
463160,48,50,0,null,1,1,1,4,2,6,B
467736,79,70,0,4,null,2,2,8,1,6,B
466104,81,70,1,1,1,2,2,8,2,6,B
467825,21,30,0,1,8,1,1,9,2,6,C
466599,33,40,0,1,2,1,2,6,2,6,C
466724,38,40,1,0,2,1,2,1,2,6,B
463062,37,40,0,null,3,2,2,1,0,6,B
467881,33,40,0,10,1,1,2,1,2,7,A
462578,38,40,1,8,2,2,2,1,0,4,B
459177,39,40,0,1,4,2,2,1,0,6,A
459232,59,60,0,0,2,2,2,1,1,6,C
459302,57,60,0,null,4,2,2,1,0,2,C
467019,80,70,1,1,1,2,2,8,2,6,C
462122,42,50,1,6,3,2,1,4,2,6,B
459776,75,70,1,2,1,2,2,8,2,6,D
466074,29,30,0,9,2,1,1,3,2,4,A
461528,33,40,0,1,2,1,2,3,2,6,A
464375,63,70,0,1,2,2,2,1,2,6,B
460138,33,40,1,9,6,1,2,4,2,6,D
460232,22,30,1,8,4,1,1,6,2,6,D
464444,36,40,1,8,2,2,2,1,0,6,C
467783,53,60,0,0,3,2,2,1,0,6,C
460497,35,40,1,6,5,2,2,4,2,3,D
465124,29,30,0,6,2,2,2,6,0,6,A
464602,31,40,0,0,1,2,2,6,2,1,D
465581,38,40,1,0,4,2,2,1,2,3,A
462750,22,30,1,9,8,1,1,6,2,6,D
461258,57,60,0,1,3,2,2,1,0,4,C
464958,42,50,0,1,6,2,1,3,0,4,B
462537,78,70,1,null,1,1,2,4,2,6,C
462268,77,70,0,6,2,2,2,8,1,6,B
460920,79,70,1,1,2,2,2,8,1,6,C
463816,53,60,1,3,4,2,2,6,1,7,B
461712,42,50,0,1,2,2,2,1,2,6,A
461846,72,70,0,1,2,1,2,1,2,2,B
464315,71,70,1,1,2,2,1,5,0,6,C
467607,25,30,0,9,1,1,1,3,2,6,D
459259,74,70,1,null,2,2,2,8,1,6,C
465224,61,70,1,0,3,2,2,5,2,6,D
463181,48,50,1,5,3,2,2,2,0,5,B
467932,28,30,0,0,4,1,1,6,2,6,D
466876,43,50,0,0,2,2,2,4,0,2,C
463401,18,20,0,null,3,1,1,6,2,3,D
464071,82,70,1,0,2,2,2,8,1,6,B
464202,40,40,1,14,1,2,2,1,2,6,A
467163,32,40,1,9,3,1,1,6,2,6,D
463453,27,30,1,null,4,1,2,6,2,6,B
466795,55,60,1,null,5,0,2,4,0,6,B
461932,21,30,0,3,2,1,1,6,2,4,D
467280,28,30,0,10,2,1,1,4,2,6,D
463658,43,50,1,3,3,2,2,1,0,6,C
460579,38,40,0,0,5,2,1,3,0,3,A
462310,63,70,1,5,4,2,2,1,0,6,C
460321,25,30,1,3,2,2,2,1,0,6,B
464537,41,50,1,8,3,2,2,1,0,6,A
463335,27,30,1,null,1,1,2,2,2,4,A
467346,37,40,1,1,3,2,2,1,0,6,C
466126,57,60,0,0,1,2,1,3,2,6,B
464058,86,70,1,0,1,2,2,6,2,6,D
462232,56,60,1,1,8,2,1,5,1,4,A
463034,27,30,0,9,1,1,2,7,2,6,D
459543,70,70,1,1,2,2,1,5,1,6,A
459635,22,30,0,8,4,1,1,6,2,6,D
464097,35,40,1,5,2,2,2,2,1,6,D
466930,31,40,1,2,2,1,1,6,2,5,A
463866,40,40,1,1,4,2,2,1,0,6,C
465387,43,50,0,0,2,2,2,1,2,6,C
463246,38,40,0,9,2,2,1,3,2,6,A
459719,84,70,1,null,null,2,2,8,2,4,D
462241,28,30,0,1,4,1,1,4,2,6,D
462198,39,40,0,2,null,1,1,3,2,3,D
463283,48,50,0,1,1,1,2,1,2,3,B
466983,41,50,0,8,2,2,2,1,0,6,C
462812,29,30,0,0,3,1,1,6,2,6,C
462496,45,50,1,1,3,2,1,1,0,6,A
461782,45,50,0,null,5,2,2,1,1,6,C
460405,41,50,0,5,2,1,2,4,2,6,D
460757,28,30,0,9,3,2,1,7,1,6,A
467396,20,20,1,0,3,1,0,6,2,6,D
466546,69,70,0,1,2,2,2,8,1,6,B
459138,53,60,1,1,3,2,2,1,0,6,C
464830,47,50,1,1,5,0,0,5,0,4,B
459194,81,70,0,1,2,2,2,8,1,6,C
465043,48,50,1,9,5,2,2,2,0,6,C
461435,45,50,0,8,2,2,2,1,0,6,C
462512,28,30,0,null,2,2,1,4,0,4,A
467677,57,60,1,0,3,2,1,4,1,4,D
464216,51,60,1,null,3,2,2,1,1,6,A
463279,27,30,1,0,3,1,1,4,2,3,A
460395,27,30,0,8,3,1,2,4,2,6,D
462308,30,30,1,1,2,2,2,6,1,4,B
461309,21,30,0,1,4,1,1,6,2,6,D
459310,38,40,1,1,2,1,2,4,2,2,D
459786,57,60,1,1,3,2,1,9,1,6,A
467215,78,70,0,1,2,2,2,8,1,6,C
460613,46,50,0,8,3,2,2,7,0,3,C
461682,75,70,1,1,2,2,1,5,1,6,C
466979,39,40,0,null,1,2,2,7,2,3,A
467077,61,70,1,1,5,0,2,1,0,6,C
465605,52,60,0,4,1,2,2,3,2,3,B
463896,25,30,0,0,3,1,1,7,2,2,C
463481,37,40,0,null,3,2,2,1,0,7,B
463323,31,40,1,2,2,2,2,6,2,6,D
464033,18,20,0,1,4,1,1,6,2,6,D
467637,36,40,1,null,2,1,2,3,2,3,D
465456,59,60,0,3,5,2,2,1,1,1,B
467831,39,40,1,0,2,2,2,1,0,6,C
466041,52,60,0,1,1,2,0,3,2,4,A
464285,25,30,0,9,1,1,2,1,2,6,B
465697,47,50,0,7,1,2,1,1,2,6,C
465199,32,40,1,1,2,2,2,4,2,6,A
466057,38,40,0,1,2,2,1,2,0,4,D
467327,52,60,1,3,4,2,2,1,0,6,C
460495,21,30,1,0,6,1,1,6,2,3,D
466180,70,70,1,0,1,2,1,8,2,6,B
467954,31,40,1,8,4,1,1,6,2,6,D
467915,23,30,0,0,4,1,1,2,2,6,C
464786,33,40,1,1,3,1,1,9,2,4,D
462811,37,40,1,null,2,2,2,9,1,6,B
459220,77,70,0,1,2,2,2,8,1,6,A
461196,42,50,0,8,2,2,2,3,2,3,D
465069,73,70,1,1,3,2,2,6,0,6,C
464959,40,40,0,1,6,2,2,3,0,4,B
460537,33,40,0,0,3,1,2,1,2,3,A
461019,18,20,1,0,3,1,1,6,2,3,D
467240,22,30,0,6,3,0,1,2,1,6,D
460116,43,50,0,1,2,2,2,0,2,6,D
466319,29,30,0,1,4,0,1,6,2,6,C
465801,37,40,1,8,6,0,2,2,2,6,C
461686,59,60,1,1,2,2,2,1,2,6,B
459263,32,40,0,8,4,1,1,6,2,6,D
460487,42,50,0,null,1,1,1,7,2,3,B
462947,46,50,0,1,1,2,2,1,2,6,B
463875,53,60,1,1,3,2,2,4,2,2,A
459704,41,50,1,1,3,2,2,1,0,6,B
467741,21,30,1,1,3,1,1,6,2,4,D
464978,62,70,1,0,2,2,1,5,1,4,B
465402,31,40,1,null,null,1,1,6,2,6,D
465191,58,60,0,1,1,1,2,3,2,6,A
459459,36,40,1,4,1,2,2,1,2,6,A
467458,28,30,0,0,2,1,2,4,2,6,D
459223,47,50,0,1,4,2,2,2,0,6,C
465762,36,40,0,9,null,1,1,3,2,4,D
466882,36,40,1,0,null,1,2,1,2,6,A
463170,33,40,0,0,5,0,2,6,2,3,D
462296,46,50,0,0,4,2,2,1,1,6,C
466625,49,50,1,0,2,2,2,1,0,7,C
462043,33,40,1,0,5,1,1,6,2,6,C
466777,49,50,0,8,2,2,2,7,0,6,C
459959,25,30,1,9,4,2,2,1,2,6,D
462470,80,70,1,3,1,2,2,5,2,6,B
460805,36,40,1,8,4,1,2,6,2,2,A
460026,26,30,1,7,1,1,1,3,2,6,D
463244,45,50,0,1,1,2,1,2,2,6,B
463902,41,50,0,null,4,2,2,4,0,6,C
462032,69,70,0,0,2,2,2,1,2,6,C
467291,53,60,1,1,4,2,2,4,0,6,D
467847,41,50,1,8,2,2,2,1,1,2,A
462243,43,50,1,1,4,2,1,5,2,6,A
466626,51,60,0,1,2,2,2,1,0,7,C
464372,45,50,1,1,6,2,2,1,0,5,C
465005,50,50,1,4,3,2,2,5,1,6,C
466185,57,60,1,0,4,2,2,2,0,6,C
462165,70,70,1,3,2,2,2,8,1,6,D
464740,59,60,0,1,3,2,1,1,2,4,C
467391,84,70,1,null,1,2,2,8,2,6,C
463753,30,30,0,0,5,1,2,6,2,2,D
460892,43,50,1,null,4,2,2,3,0,7,A
459852,40,40,1,7,1,1,2,1,2,6,A
460777,74,70,1,0,1,2,1,8,2,6,D
463202,33,40,1,0,3,1,1,9,2,3,D
466973,63,70,0,2,1,2,2,9,2,6,D
460739,41,50,1,null,5,2,2,5,1,6,A
459217,60,60,0,1,3,2,1,8,0,6,B
462148,62,70,1,0,null,2,2,1,0,4,C
462265,31,40,1,3,4,1,2,2,2,6,C
460455,28,30,0,9,2,2,2,7,0,3,B
462402,37,40,0,1,2,2,1,4,0,4,D
459386,70,70,1,0,2,2,1,8,1,6,B
461526,78,70,1,0,2,2,1,4,2,6,D
466782,19,20,1,9,3,1,1,0,2,4,D
461538,38,40,0,8,8,1,2,1,2,2,B
460736,19,20,1,0,3,1,1,4,2,6,C
459859,28,30,0,9,1,2,1,2,2,7,A
466252,73,70,0,0,3,2,1,5,2,4,B
462240,84,70,1,1,2,2,1,8,1,6,A
466920,21,30,1,7,4,1,1,6,2,3,D
466293,79,70,1,0,2,2,1,8,1,6,B
466926,20,20,1,0,null,1,1,6,2,6,D
464422,59,60,1,null,1,1,1,4,2,3,A
461517,42,50,1,0,3,2,2,1,0,6,B
466763,55,60,1,0,4,2,2,7,2,6,B
460822,41,50,1,0,2,2,2,1,2,6,A
460957,48,50,1,1,null,2,2,4,2,4,B
466715,72,70,1,1,4,2,2,5,1,6,C
459843,52,60,1,null,6,2,1,1,0,6,B
459653,25,30,0,8,1,1,2,0,2,6,D
460045,56,60,1,0,2,2,2,1,2,6,B
464249,80,70,1,null,2,2,1,8,1,6,C
467723,83,70,1,0,7,2,1,5,2,6,D
459764,48,50,1,1,2,2,2,1,0,0,B
466664,47,50,0,1,2,2,2,2,0,4,A
464867,47,50,0,1,2,2,2,2,0,4,B
459742,83,70,0,1,2,2,1,8,1,6,C
463768,38,40,0,1,1,2,1,3,2,4,A
465636,29,30,1,3,3,1,2,6,2,4,D
467639,50,50,1,0,4,2,2,4,0,6,B
464760,52,60,0,6,4,2,1,3,0,4,B
464986,67,70,1,null,2,2,1,8,1,6,A
462024,33,40,1,1,8,1,2,4,2,4,C
464730,36,40,1,1,6,2,1,5,1,4,D
465823,65,70,1,7,4,2,1,4,0,4,D
465546,25,30,0,1,9,1,1,9,2,5,D
460460,27,30,1,4,4,2,1,4,2,3,B
467202,22,30,1,1,4,2,1,2,2,6,A
467184,51,60,1,0,3,2,1,3,0,6,D
465327,42,50,0,1,1,1,2,4,2,6,D
459314,46,50,1,null,4,2,2,1,0,6,C
466072,23,30,0,1,3,1,1,6,2,3,D
466086,80,70,1,0,2,2,2,8,1,6,C
459343,40,40,0,12,6,2,2,4,2,6,A
459224,48,50,0,0,2,2,2,1,0,6,C
465473,55,60,0,3,1,1,2,1,2,6,A
466887,36,40,1,1,3,2,2,4,2,3,A
463682,41,50,1,12,2,2,2,1,0,6,B
460963,32,40,0,0,3,1,2,1,2,6,B
467033,37,40,1,8,2,2,2,4,0,2,D
463883,30,30,1,0,2,1,1,6,2,4,B
466716,79,70,0,1,1,2,2,8,2,6,C
464251,65,70,1,0,4,2,2,1,0,2,B
463843,49,50,1,0,4,2,2,5,1,6,A
461476,53,60,1,1,4,2,2,1,0,2,C
467787,20,20,1,8,5,1,1,6,2,6,D
463130,78,70,0,1,2,2,1,8,1,6,B
467722,32,40,1,6,5,1,2,2,2,6,D
465241,23,30,1,3,2,1,1,6,2,4,D
460345,40,40,0,1,2,2,2,1,0,6,C
463512,30,30,0,0,3,1,1,3,2,6,B
466255,45,50,1,0,4,2,2,4,2,2,C
463449,25,30,1,1,2,2,1,6,0,6,D
459276,20,20,0,0,4,1,1,6,2,6,D
460564,28,30,0,6,3,2,0,7,0,3,C
463644,27,30,0,1,3,1,2,6,2,7,D
466253,19,20,1,0,3,1,1,6,2,2,D
463760,27,30,0,1,null,1,1,2,2,0,A
461717,26,30,0,0,4,1,2,6,2,2,A
462733,55,60,1,0,2,2,1,1,0,6,C
466146,41,50,0,8,3,2,1,3,0,6,C
461866,25,30,1,0,4,1,1,6,2,6,D
459876,67,70,0,1,2,2,2,1,0,6,B
463434,25,30,0,null,2,2,1,3,0,6,D
461869,87,70,1,0,1,2,2,8,2,6,B
461228,26,30,1,9,6,2,1,2,2,6,D
462962,37,40,0,4,1,2,2,1,2,3,A
465869,42,50,1,1,1,1,2,2,2,6,A
464181,31,40,0,6,4,1,2,6,2,2,D
459740,20,20,0,0,3,1,1,6,2,6,D
463852,51,60,1,null,4,2,2,4,1,6,D
462774,88,70,0,0,1,2,2,8,2,6,D
464567,33,40,1,8,4,1,2,6,2,2,D
459271,55,60,0,1,1,1,2,1,2,6,A
460990,22,30,1,1,3,1,1,6,2,6,D
463802,39,40,0,1,3,1,2,3,2,6,B
466672,62,70,1,0,3,2,2,1,2,6,C
462919,37,40,0,13,3,2,1,7,0,6,A
463153,26,30,0,9,1,1,2,7,2,2,D
460464,27,30,1,9,2,1,2,1,2,3,D
461375,29,30,1,1,4,1,2,6,2,2,D
467956,31,40,0,1,1,1,2,4,2,6,B
467024,40,40,1,9,5,2,2,4,0,6,B
461146,56,60,1,0,2,2,2,4,2,3,C
462388,45,50,0,1,5,2,2,1,1,6,C
460355,40,40,0,5,1,1,2,4,2,3,A
461854,30,30,1,9,3,1,2,6,2,6,D
458985,23,30,1,1,4,1,1,6,2,6,D
466356,46,50,1,0,2,2,2,1,2,6,C
460078,39,40,0,8,2,2,2,6,1,1,D
464969,65,70,0,0,9,2,1,8,1,4,A
461769,40,40,1,0,1,1,2,1,2,6,B
465193,36,40,1,null,null,2,1,3,0,3,D
463548,18,20,0,3,4,1,1,6,2,4,D
467116,73,70,1,1,2,2,2,5,1,6,B
462140,67,70,0,null,4,2,1,3,0,4,A
461577,50,50,0,1,3,2,2,1,0,6,C
460740,38,40,1,4,3,2,2,1,0,6,B
466844,18,20,1,0,5,1,1,6,2,6,D
466085,19,20,1,9,4,1,1,0,2,4,D
460150,19,20,1,0,4,1,1,6,2,4,D
467955,39,40,0,9,null,2,2,1,2,4,D
463242,26,30,0,5,2,1,1,3,2,6,A
466833,58,60,1,7,2,2,2,1,2,6,B
460371,28,30,0,1,2,1,2,1,2,6,C
465180,53,60,0,1,2,2,2,1,0,7,C
461279,18,20,1,4,2,1,1,2,2,6,A
459109,49,50,1,7,4,2,2,4,0,6,C
467519,19,20,1,0,3,1,1,6,2,6,D
461398,20,20,1,0,4,1,1,2,2,6,D
467188,55,60,1,2,2,2,2,1,2,6,B
459318,32,40,0,0,3,1,2,3,2,6,D
461823,27,30,1,10,4,1,1,6,2,6,C
459732,72,70,1,1,5,2,2,5,1,6,A
461317,59,60,0,1,1,1,2,1,2,6,C
461459,35,40,0,0,3,2,2,1,2,6,A
460429,32,40,0,9,1,1,2,3,2,6,A
464577,28,30,0,10,2,2,2,6,1,6,D
466552,19,20,1,1,2,2,1,4,2,6,A
461231,52,60,1,2,1,2,2,1,1,4,D
463650,29,30,1,1,3,1,1,2,2,6,D
462674,51,60,0,12,4,2,2,7,0,3,B
465275,27,30,1,1,5,1,2,6,2,6,D
465684,47,50,0,0,1,1,2,4,2,3,A
465492,61,70,1,1,1,2,1,4,2,2,A
464510,75,70,0,0,2,2,1,8,1,6,D
463588,19,20,1,1,1,1,1,6,2,6,D
466341,48,50,1,0,2,2,2,1,0,5,C
459397,59,60,1,3,2,2,2,1,0,6,B
460888,42,50,1,8,1,2,1,7,2,6,A
460272,86,70,0,1,1,1,2,8,2,6,A
460612,33,40,1,9,4,1,2,4,2,3,C
462530,37,40,0,null,2,2,2,1,1,6,A
462227,49,50,1,3,5,2,1,5,1,7,B
459684,52,60,1,null,3,2,2,4,0,6,B
459568,41,50,1,null,3,1,2,1,2,6,C
464517,26,30,1,1,null,1,2,6,2,5,D
467892,23,30,1,1,5,1,1,2,2,6,D
461012,35,40,1,1,3,1,1,2,2,3,D
463003,37,40,1,2,2,2,2,1,0,6,C
467592,43,50,1,7,2,2,2,4,2,6,A
462366,50,50,1,1,2,2,1,3,2,6,D
465908,50,50,0,1,1,1,1,3,2,6,A
466759,26,30,0,3,null,1,1,6,2,6,D
463400,20,20,0,8,3,1,1,6,2,1,D
467075,31,40,0,9,2,2,1,7,0,6,A
462087,31,40,0,9,3,1,2,6,2,2,A
462522,41,50,1,1,5,2,1,5,0,4,B
459615,84,70,1,1,1,2,1,8,2,6,A
464899,22,30,0,8,5,1,0,6,2,4,D
460157,57,60,1,1,5,2,1,0,2,4,D
467794,23,30,0,0,4,1,1,6,2,3,D
461040,69,70,0,0,1,2,1,8,2,3,D
466443,68,70,0,4,2,2,2,1,2,6,B
463975,30,30,0,8,4,1,1,6,2,4,B
464063,26,30,0,1,1,1,2,2,2,6,D
461917,79,70,1,1,1,2,0,8,2,6,D
