satisfaction,Gender,Age,Customer_Type,Class,Flight_Distance,Seat_comfort,Food_and_drink,Inflight_wifi_service,Inflight_entertainment,Onboard_service,Leg_room_service,Baggage_handling,Cleanliness,Departure_Delay_in_Minutes,Arrival_Delay_in_Minutes
satisfied,Female,13.0,Loyal Customer,Eco,3688.0,3.0,3.0,2.0,5.0,4.0,4.0,4.0,4.0,4.0,1.0
dissatisfied,Male,57.0,Loyal Customer,Business,423.0,2.0,2.0,4.0,3.0,1.0,2.0,4.0,1.0,0.0,0.0
satisfied,Female,53.0,Loyal Customer,Eco,268.0,2.0,2.0,5.0,4.0,4.0,4.0,4.0,4.0,5.0,0.0
dissatisfied,Male,52.0,Loyal Customer,Eco Plus,1207.0,3.0,3.0,3.0,3.0,3.0,3.0,5.0,4.0,0.0,0.0
satisfied,Female,23.0,Loyal Customer,Eco,1475.0,1.0,1.0,2.0,5.0,3.0,4.0,3.0,3.0,0.0,0.0
satisfied,Female,31.0,Loyal Customer,Business,1506.0,2.0,2.0,2.0,4.0,4.0,4.0,4.0,4.0,5.0,0.0
dissatisfied,Male,50.0,Loyal Customer,Eco,1794.0,2.0,2.0,3.0,2.0,5.0,3.0,4.0,4.0,7.0,20.0
satisfied,Female,8.0,Loyal Customer,Eco,2584.0,1.0,1.0,3.0,4.0,4.0,4.0,4.0,4.0,70.0,64.0
satisfied,Female,17.0,Loyal Customer,Eco,2414.0,4.0,1.0,3.0,5.0,4.0,4.0,5.0,4.0,0.0,0.0
dissatisfied,Male,65.0,Loyal Customer,Eco,1513.0,2.0,2.0,4.0,2.0,3.0,1.0,2.0,3.0,7.0,0.0
satisfied,Female,23.0,Loyal Customer,Eco,2031.0,2.0,4.0,2.0,4.0,4.0,5.0,4.0,4.0,0.0,0.0
satisfied,Female,65.0,Loyal Customer,Business,525.0,5.0,5.0,4.0,4.0,5.0,5.0,5.0,5.0,0.0,0.0
dissatisfied,Male,43.0,Loyal Customer,Eco,2525.0,1.0,1.0,5.0,1.0,2.0,1.0,3.0,4.0,25.0,13.0
dissatisfied,Female,25.0,Loyal Customer,Business,1375.0,4.0,4.0,3.0,4.0,2.0,5.0,4.0,4.0,8.0,0.0
dissatisfied,Male,9.0,Loyal Customer,Eco,1546.0,4.0,4.0,5.0,4.0,5.0,2.0,4.0,4.0,45.0,42.0
dissatisfied,Male,52.0,Loyal Customer,Eco,1431.0,3.0,3.0,3.0,3.0,1.0,3.0,1.0,1.0,0.0,0.0
dissatisfied,Male,19.0,Loyal Customer,Eco Plus,2785.0,2.0,2.0,3.0,2.0,3.0,3.0,3.0,4.0,34.0,37.0
dissatisfied,Male,38.0,Loyal Customer,Eco,1653.0,2.0,2.0,2.0,2.0,3.0,5.0,5.0,4.0,0.0,0.0
dissatisfied,Male,60.0,Loyal Customer,Eco,1774.0,2.0,2.0,2.0,2.0,5.0,4.0,5.0,5.0,0.0,0.0
dissatisfied,Male,52.0,Loyal Customer,Eco,2756.0,4.0,4.0,2.0,4.0,5.0,4.0,4.0,4.0,0.0,0.0
satisfied,Female,59.0,Loyal Customer,Eco Plus,59.0,1.0,1.0,4.0,5.0,3.0,3.0,3.0,3.0,26.0,19.0
dissatisfied,Male,38.0,Loyal Customer,Eco,1599.0,4.0,4.0,5.0,4.0,4.0,2.0,5.0,4.0,0.0,0.0
dissatisfied,Male,43.0,Loyal Customer,Eco,2132.0,4.0,3.0,3.0,3.0,4.0,5.0,5.0,4.0,0.0,0.0
satisfied,Female,9.0,Loyal Customer,Eco,3082.0,5.0,5.0,5.0,5.0,4.0,2.0,5.0,5.0,0.0,0.0
dissatisfied,Male,40.0,Loyal Customer,Eco,1648.0,3.0,3.0,3.0,3.0,3.0,3.0,1.0,3.0,29.0,22.0
satisfied,Female,52.0,Loyal Customer,Eco,467.0,1.0,1.0,4.0,4.0,4.0,5.0,4.0,4.0,1.0,0.0
satisfied,Female,36.0,Loyal Customer,Eco Plus,1922.0,0.0,0.0,3.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0
satisfied,Male,55.0,Loyal Customer,Eco,2347.0,4.0,4.0,5.0,4.0,5.0,4.0,4.0,2.0,3.0,0.0
satisfied,Male,30.0,Loyal Customer,Eco,1817.0,0.0,0.0,4.0,0.0,2.0,1.0,3.0,2.0,0.0,0.0
satisfied,Female,16.0,Loyal Customer,Eco,1367.0,3.0,2.0,5.0,5.0,4.0,4.0,4.0,4.0,0.0,10.0
dissatisfied,Male,12.0,Loyal Customer,Eco,1949.0,3.0,3.0,5.0,3.0,3.0,2.0,4.0,1.0,17.0,33.0
satisfied,Female,41.0,Loyal Customer,Eco,2767.0,5.0,5.0,1.0,5.0,3.0,3.0,4.0,5.0,0.0,0.0
dissatisfied,Male,13.0,Loyal Customer,Eco Plus,1178.0,2.0,2.0,5.0,2.0,4.0,4.0,3.0,4.0,13.0,5.0
dissatisfied,Male,37.0,Loyal Customer,Eco,1820.0,1.0,1.0,5.0,1.0,2.0,2.0,3.0,4.0,5.0,0.0
dissatisfied,Male,53.0,Loyal Customer,Eco,1974.0,4.0,4.0,2.0,4.0,5.0,4.0,4.0,4.0,0.0,0.0
dissatisfied,Female,20.0,Loyal Customer,Eco,1625.0,4.0,4.0,2.0,4.0,3.0,5.0,4.0,4.0,2.0,0.0
dissatisfied,Male,22.0,Loyal Customer,Eco,2817.0,3.0,3.0,4.0,3.0,5.0,2.0,4.0,5.0,0.0,10.0
satisfied,Female,56.0,Loyal Customer,Eco,506.0,5.0,5.0,2.0,4.0,4.0,4.0,4.0,4.0,0.0,0.0
satisfied,Female,23.0,Loyal Customer,Eco,1647.0,5.0,5.0,2.0,4.0,2.0,5.0,2.0,2.0,0.0,0.0
satisfied,Male,36.0,Loyal Customer,Eco,2570.0,5.0,5.0,1.0,5.0,4.0,2.0,3.0,4.0,0.0,28.0
dissatisfied,Male,57.0,Loyal Customer,Eco,1878.0,4.0,4.0,1.0,4.0,1.0,4.0,1.0,2.0,49.0,45.0
dissatisfied,Male,35.0,Loyal Customer,Eco,2840.0,3.0,2.0,5.0,2.0,2.0,3.0,3.0,3.0,31.0,11.0
satisfied,Female,11.0,Loyal Customer,Eco,2441.0,3.0,3.0,4.0,5.0,4.0,4.0,4.0,4.0,0.0,4.0
satisfied,Female,66.0,Loyal Customer,Eco,290.0,4.0,5.0,4.0,4.0,4.0,5.0,4.0,5.0,0.0,0.0
satisfied,Female,11.0,Loyal Customer,Eco,1079.0,3.0,3.0,2.0,4.0,5.0,4.0,5.0,5.0,35.0,24.0
dissatisfied,Male,44.0,Loyal Customer,Eco,1894.0,3.0,3.0,4.0,3.0,5.0,5.0,4.0,4.0,0.0,0.0
dissatisfied,Male,12.0,Loyal Customer,Eco,1311.0,3.0,3.0,1.0,3.0,2.0,1.0,3.0,3.0,40.0,39.0
dissatisfied,Male,34.0,Loyal Customer,Eco,2094.0,2.0,4.0,1.0,4.0,4.0,5.0,5.0,4.0,0.0,0.0
dissatisfied,Male,8.0,Loyal Customer,Eco,2199.0,1.0,1.0,5.0,1.0,4.0,3.0,5.0,4.0,0.0,0.0
satisfied,Female,7.0,Loyal Customer,Eco,1447.0,4.0,3.0,2.0,4.0,4.0,4.0,4.0,4.0,8.0,10.0
satisfied,Female,29.0,Loyal Customer,Eco,1497.0,4.0,3.0,4.0,4.0,4.0,5.0,5.0,4.0,29.0,13.0
dissatisfied,Male,65.0,Loyal Customer,Eco,2369.0,2.0,2.0,2.0,2.0,3.0,4.0,3.0,4.0,10.0,0.0
dissatisfied,Female,30.0,Loyal Customer,Eco,3436.0,4.0,4.0,4.0,4.0,5.0,5.0,3.0,5.0,2.0,0.0
dissatisfied,Male,48.0,Loyal Customer,Eco,1838.0,3.0,3.0,2.0,3.0,5.0,3.0,5.0,4.0,36.0,31.0
satisfied,Female,29.0,Loyal Customer,Business,2761.0,5.0,5.0,3.0,4.0,5.0,5.0,5.0,5.0,12.0,0.0
satisfied,Female,58.0,Loyal Customer,Eco,86.0,3.0,3.0,5.0,5.0,5.0,5.0,4.0,5.0,0.0,0.0
dissatisfied,Female,21.0,Loyal Customer,Business,3668.0,2.0,2.0,2.0,5.0,1.0,3.0,3.0,4.0,209.0,228.0
dissatisfied,Male,18.0,Loyal Customer,Eco,4056.0,2.0,2.0,2.0,1.0,2.0,5.0,5.0,4.0,0.0,0.0
dissatisfied,Male,35.0,Loyal Customer,Eco,1509.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,3.0,50.0,53.0
satisfied,Female,18.0,Loyal Customer,Eco,1977.0,4.0,4.0,5.0,4.0,4.0,4.0,4.0,5.0,0.0,0.0
satisfied,Female,35.0,Loyal Customer,Eco,1861.0,5.0,5.0,3.0,5.0,4.0,4.0,4.0,4.0,0.0,0.0
dissatisfied,Male,34.0,Loyal Customer,Eco,1230.0,2.0,2.0,3.0,2.0,3.0,5.0,5.0,4.0,0.0,0.0
dissatisfied,Male,48.0,Loyal Customer,Eco,4318.0,1.0,1.0,1.0,1.0,3.0,2.0,2.0,2.0,626.0,604.0
dissatisfied,Female,12.0,Loyal Customer,Eco,2339.0,4.0,4.0,5.0,4.0,3.0,5.0,4.0,3.0,10.0,2.0
satisfied,Female,26.0,Loyal Customer,Eco,2408.0,0.0,0.0,4.0,0.0,1.0,4.0,4.0,3.0,0.0,0.0
dissatisfied,Male,32.0,Loyal Customer,Eco,1645.0,1.0,1.0,4.0,1.0,2.0,5.0,3.0,3.0,87.0,88.0
dissatisfied,Female,59.0,Loyal Customer,Eco,634.0,3.0,3.0,2.0,5.0,1.0,3.0,1.0,1.0,46.0,42.0
satisfied,Female,63.0,Loyal Customer,Business,442.0,0.0,0.0,3.0,4.0,5.0,5.0,5.0,5.0,0.0,0.0
dissatisfied,Male,28.0,Loyal Customer,Eco,2044.0,1.0,2.0,1.0,2.0,3.0,5.0,3.0,2.0,3.0,2.0
dissatisfied,Male,12.0,Loyal Customer,Eco,1682.0,3.0,3.0,4.0,3.0,4.0,2.0,3.0,3.0,0.0,19.0
satisfied,Female,65.0,Loyal Customer,Eco,245.0,5.0,5.0,3.0,5.0,5.0,5.0,5.0,5.0,125.0,120.0
satisfied,Female,60.0,Loyal Customer,Eco,1990.0,4.0,4.0,4.0,4.0,5.0,5.0,5.0,5.0,0.0,0.0
satisfied,Female,26.0,Loyal Customer,Eco,1541.0,5.0,5.0,5.0,5.0,2.0,4.0,4.0,5.0,0.0,0.0
dissatisfied,Female,53.0,Loyal Customer,Eco,362.0,4.0,3.0,5.0,1.0,2.0,3.0,2.0,2.0,0.0,0.0
satisfied,Female,18.0,Loyal Customer,Business,2291.0,5.0,5.0,3.0,5.0,5.0,5.0,4.0,5.0,0.0,13.0
dissatisfied,Male,42.0,Loyal Customer,Eco,1899.0,1.0,1.0,4.0,1.0,3.0,2.0,4.0,4.0,0.0,20.0
dissatisfied,Male,22.0,Loyal Customer,Eco Plus,2220.0,3.0,4.0,1.0,4.0,5.0,2.0,5.0,5.0,39.0,41.0
dissatisfied,Male,20.0,Loyal Customer,Eco,1629.0,3.0,3.0,2.0,3.0,4.0,2.0,5.0,5.0,0.0,0.0
dissatisfied,Male,8.0,Loyal Customer,Eco,2832.0,2.0,2.0,1.0,2.0,3.0,2.0,4.0,5.0,4.0,11.0
dissatisfied,Male,44.0,Loyal Customer,Eco,3560.0,3.0,3.0,4.0,3.0,5.0,5.0,3.0,4.0,0.0,0.0
satisfied,Female,17.0,Loyal Customer,Business,1530.0,1.0,1.0,4.0,2.0,5.0,5.0,5.0,5.0,0.0,0.0
satisfied,Female,61.0,Loyal Customer,Eco,594.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0.0,0.0
dissatisfied,Male,51.0,Loyal Customer,Eco,1904.0,3.0,4.0,3.0,4.0,4.0,4.0,4.0,3.0,0.0,12.0
dissatisfied,Male,62.0,Loyal Customer,Eco,1298.0,3.0,3.0,2.0,3.0,4.0,5.0,4.0,3.0,7.0,0.0
satisfied,Female,14.0,Loyal Customer,Eco Plus,1400.0,5.0,3.0,5.0,5.0,4.0,4.0,4.0,3.0,0.0,0.0
satisfied,Female,46.0,Loyal Customer,Eco,2218.0,1.0,3.0,4.0,5.0,5.0,5.0,5.0,5.0,3.0,0.0
satisfied,Male,40.0,Loyal Customer,Eco,1982.0,0.0,0.0,2.0,0.0,3.0,2.0,5.0,4.0,0.0,0.0
dissatisfied,Male,49.0,Loyal Customer,Eco,1179.0,2.0,2.0,5.0,2.0,1.0,1.0,3.0,3.0,0.0,0.0
satisfied,Female,36.0,Loyal Customer,Eco,2193.0,5.0,5.0,5.0,3.0,5.0,5.0,5.0,5.0,0.0,0.0
dissatisfied,Male,11.0,Loyal Customer,Eco,1591.0,2.0,2.0,2.0,2.0,5.0,3.0,4.0,5.0,0.0,0.0
dissatisfied,Male,57.0,Loyal Customer,Eco,1583.0,4.0,4.0,3.0,4.0,2.0,2.0,4.0,4.0,0.0,0.0
dissatisfied,Male,45.0,Loyal Customer,Eco,2536.0,2.0,2.0,2.0,2.0,3.0,4.0,5.0,5.0,3.0,0.0
satisfied,Male,38.0,Loyal Customer,Eco,3570.0,4.0,4.0,3.0,4.0,5.0,5.0,4.0,5.0,0.0,0.0
dissatisfied,Male,46.0,Loyal Customer,Eco,1837.0,3.0,3.0,2.0,3.0,3.0,2.0,4.0,4.0,0.0,0.0
dissatisfied,Male,46.0,Loyal Customer,Eco,3544.0,4.0,4.0,2.0,4.0,4.0,3.0,5.0,4.0,0.0,0.0
satisfied,Female,47.0,Loyal Customer,Eco,234.0,1.0,1.0,5.0,5.0,3.0,5.0,4.0,5.0,0.0,0.0
dissatisfied,Male,18.0,Loyal Customer,Eco,1678.0,3.0,3.0,4.0,3.0,4.0,2.0,3.0,3.0,0.0,0.0
satisfied,Female,40.0,Loyal Customer,Eco,2393.0,5.0,5.0,3.0,1.0,1.0,5.0,1.0,1.0,0.0,0.0
satisfied,Female,38.0,Loyal Customer,Eco Plus,2019.0,4.0,4.0,5.0,4.0,5.0,5.0,5.0,5.0,2.0,0.0
dissatisfied,Male,20.0,Loyal Customer,Eco,1442.0,3.0,3.0,4.0,3.0,4.0,3.0,5.0,4.0,0.0,0.0
dissatisfied,Male,29.0,Loyal Customer,Eco,2494.0,4.0,4.0,1.0,4.0,5.0,5.0,1.0,3.0,37.0,38.0
satisfied,Female,28.0,Loyal Customer,Eco,1903.0,4.0,4.0,5.0,4.0,5.0,5.0,4.0,5.0,11.0,8.0
satisfied,Female,66.0,Loyal Customer,Eco,565.0,3.0,3.0,4.0,3.0,2.0,5.0,5.0,4.0,3.0,1.0
dissatisfied,Male,38.0,Loyal Customer,Eco,2771.0,2.0,2.0,2.0,2.0,1.0,1.0,3.0,4.0,0.0,23.0
satisfied,Female,43.0,Loyal Customer,Eco,1083.0,4.0,4.0,2.0,4.0,4.0,4.0,4.0,4.0,0.0,2.0
satisfied,Female,26.0,Loyal Customer,Eco,2660.0,5.0,5.0,2.0,4.0,4.0,4.0,4.0,4.0,0.0,0.0
satisfied,Female,65.0,Loyal Customer,Eco,247.0,2.0,2.0,1.0,5.0,5.0,5.0,5.0,5.0,0.0,2.0
satisfied,Female,36.0,Loyal Customer,Eco,2149.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,12.0,9.0
satisfied,Female,53.0,Loyal Customer,Eco,526.0,5.0,1.0,5.0,5.0,5.0,3.0,2.0,1.0,15.0,21.0
satisfied,Female,20.0,Loyal Customer,Eco,2721.0,1.0,1.0,3.0,1.0,4.0,4.0,4.0,4.0,0.0,8.0
satisfied,Male,39.0,Loyal Customer,Eco,3582.0,0.0,0.0,2.0,0.0,4.0,2.0,4.0,5.0,32.0,18.0
satisfied,Female,16.0,Loyal Customer,Eco,2227.0,4.0,4.0,2.0,4.0,5.0,3.0,4.0,4.0,0.0,0.0
satisfied,Female,51.0,Loyal Customer,Business,386.0,1.0,1.0,2.0,4.0,4.0,4.0,4.0,4.0,0.0,0.0
dissatisfied,Male,39.0,Loyal Customer,Eco,1300.0,4.0,4.0,2.0,4.0,3.0,4.0,3.0,4.0,0.0,0.0
satisfied,Female,36.0,Loyal Customer,Eco,2183.0,4.0,4.0,4.0,5.0,5.0,5.0,5.0,5.0,41.0,51.0
dissatisfied,Male,63.0,Loyal Customer,Eco,2497.0,1.0,2.0,1.0,2.0,4.0,4.0,5.0,5.0,29.0,13.0
dissatisfied,Male,41.0,Loyal Customer,Eco,2057.0,4.0,2.0,1.0,2.0,3.0,3.0,3.0,3.0,0.0,0.0
satisfied,Female,20.0,Loyal Customer,Eco,3554.0,3.0,3.0,4.0,5.0,5.0,5.0,5.0,5.0,1.0,40.0
satisfied,Female,44.0,Loyal Customer,Eco,1728.0,4.0,4.0,2.0,5.0,2.0,2.0,2.0,2.0,0.0,0.0
dissatisfied,Male,10.0,Loyal Customer,Eco,3785.0,2.0,2.0,4.0,2.0,3.0,4.0,3.0,4.0,2.0,0.0
satisfied,Female,53.0,Loyal Customer,Eco Plus,1033.0,5.0,3.0,5.0,5.0,4.0,5.0,4.0,1.0,17.0,12.0
satisfied,Female,58.0,Loyal Customer,Eco,231.0,1.0,1.0,3.0,1.0,5.0,4.0,4.0,5.0,13.0,9.0
dissatisfied,Female,10.0,Loyal Customer,Eco,1260.0,4.0,4.0,1.0,4.0,4.0,3.0,3.0,4.0,0.0,3.0
dissatisfied,Male,69.0,Loyal Customer,Eco,1464.0,3.0,0.0,2.0,0.0,3.0,1.0,3.0,4.0,0.0,4.0
satisfied,Female,11.0,Loyal Customer,Eco,1641.0,5.0,5.0,5.0,4.0,4.0,4.0,4.0,4.0,0.0,0.0
satisfied,Female,21.0,Loyal Customer,Business,1927.0,3.0,3.0,5.0,5.0,4.0,4.0,4.0,4.0,0.0,0.0
dissatisfied,Female,55.0,Loyal Customer,Eco,528.0,3.0,3.0,3.0,1.0,1.0,3.0,1.0,1.0,0.0,83.0
dissatisfied,Male,18.0,Loyal Customer,Business,1813.0,1.0,1.0,3.0,1.0,3.0,3.0,5.0,4.0,0.0,0.0
dissatisfied,Male,24.0,Loyal Customer,Eco Plus,1205.0,1.0,0.0,4.0,0.0,3.0,3.0,1.0,3.0,9.0,13.0
satisfied,Female,19.0,Loyal Customer,Eco,1743.0,4.0,4.0,2.0,4.0,5.0,2.0,5.0,5.0,0.0,0.0
satisfied,Female,60.0,Loyal Customer,Eco,912.0,0.0,0.0,4.0,3.0,2.0,0.0,2.0,2.0,10.0,2.0
satisfied,Female,22.0,Loyal Customer,Eco,829.0,1.0,1.0,3.0,5.0,5.0,5.0,5.0,5.0,0.0,2.0
dissatisfied,Male,44.0,Loyal Customer,Eco,2310.0,1.0,1.0,5.0,1.0,3.0,3.0,3.0,4.0,0.0,12.0
dissatisfied,Male,68.0,Loyal Customer,Eco,2030.0,3.0,3.0,2.0,3.0,4.0,4.0,3.0,4.0,16.0,12.0
satisfied,Female,60.0,Loyal Customer,Eco,2174.0,4.0,4.0,2.0,5.0,4.0,4.0,4.0,4.0,0.0,7.0
satisfied,Female,46.0,Loyal Customer,Eco,657.0,1.0,1.0,2.0,5.0,4.0,4.0,5.0,4.0,8.0,9.0
satisfied,Female,62.0,Loyal Customer,Business,359.0,2.0,2.0,3.0,4.0,4.0,4.0,4.0,4.0,0.0,0.0
dissatisfied,Male,34.0,Loyal Customer,Eco,1998.0,2.0,2.0,2.0,2.0,4.0,3.0,5.0,5.0,0.0,0.0
satisfied,Female,63.0,Loyal Customer,Eco Plus,420.0,3.0,3.0,5.0,4.0,3.0,3.0,3.0,3.0,0.0,0.0
satisfied,Female,28.0,Loyal Customer,Eco,1228.0,3.0,3.0,5.0,4.0,5.0,5.0,5.0,5.0,53.0,58.0
dissatisfied,Male,36.0,Loyal Customer,Eco,1033.0,2.0,4.0,2.0,4.0,5.0,5.0,5.0,4.0,1.0,0.0
satisfied,Female,35.0,Loyal Customer,Eco,2122.0,5.0,5.0,5.0,3.0,4.0,4.0,5.0,4.0,2.0,0.0
satisfied,Male,41.0,Loyal Customer,Eco,1408.0,5.0,5.0,4.0,5.0,3.0,3.0,4.0,5.0,0.0,0.0
dissatisfied,Female,37.0,Loyal Customer,Eco,1761.0,4.0,4.0,1.0,4.0,2.0,3.0,4.0,4.0,3.0,0.0
dissatisfied,Male,35.0,Loyal Customer,Eco,1408.0,2.0,2.0,3.0,2.0,4.0,5.0,4.0,4.0,0.0,0.0
dissatisfied,Male,55.0,Loyal Customer,Eco,1800.0,2.0,2.0,3.0,2.0,4.0,4.0,4.0,4.0,0.0,0.0
satisfied,Female,54.0,Loyal Customer,Eco,237.0,0.0,0.0,4.0,4.0,3.0,0.0,5.0,3.0,0.0,0.0
dissatisfied,Female,20.0,Loyal Customer,Eco,1680.0,4.0,4.0,5.0,4.0,2.0,1.0,3.0,4.0,22.0,15.0
dissatisfied,Male,10.0,Loyal Customer,Eco,1560.0,2.0,2.0,4.0,2.0,4.0,2.0,5.0,4.0,11.0,11.0
dissatisfied,Male,45.0,Loyal Customer,Eco,3193.0,2.0,2.0,4.0,2.0,1.0,4.0,4.0,3.0,1.0,0.0
satisfied,Female,41.0,Loyal Customer,Eco,1341.0,2.0,2.0,2.0,5.0,4.0,4.0,4.0,4.0,51.0,47.0
dissatisfied,Male,50.0,Loyal Customer,Business,2964.0,2.0,2.0,2.0,1.0,3.0,3.0,4.0,2.0,79.0,135.0
dissatisfied,Male,47.0,Loyal Customer,Eco,987.0,3.0,3.0,1.0,3.0,5.0,4.0,5.0,5.0,12.0,7.0
satisfied,Female,49.0,Loyal Customer,Eco,278.0,4.0,4.0,3.0,4.0,5.0,4.0,5.0,5.0,0.0,0.0
dissatisfied,Male,66.0,Loyal Customer,Eco,2990.0,3.0,3.0,5.0,3.0,3.0,2.0,4.0,1.0,15.0,29.0
dissatisfied,Male,7.0,Loyal Customer,Eco,952.0,2.0,0.0,5.0,0.0,1.0,2.0,3.0,4.0,19.0,43.0
dissatisfied,Male,24.0,Loyal Customer,Eco,2297.0,3.0,3.0,1.0,3.0,3.0,2.0,4.0,5.0,0.0,0.0
satisfied,Female,27.0,Loyal Customer,Eco,1292.0,1.0,1.0,3.0,3.0,4.0,4.0,4.0,4.0,0.0,0.0
satisfied,Female,44.0,Loyal Customer,Eco,669.0,3.0,2.0,4.0,5.0,4.0,4.0,4.0,4.0,0.0,0.0
satisfied,Male,38.0,Loyal Customer,Eco,1370.0,4.0,4.0,3.0,4.0,3.0,3.0,4.0,5.0,12.0,1.0
satisfied,Female,28.0,Loyal Customer,Eco,2259.0,4.0,3.0,1.0,3.0,4.0,4.0,4.0,4.0,23.0,3.0
satisfied,Female,55.0,disloyal Customer,Eco,1953.0,5.0,5.0,1.0,5.0,1.0,1.0,3.0,4.0,0.0,0.0
satisfied,Female,45.0,Loyal Customer,Eco,461.0,3.0,3.0,3.0,4.0,1.0,2.0,1.0,1.0,6.0,4.0
satisfied,Female,33.0,Loyal Customer,Eco,2702.0,4.0,4.0,3.0,4.0,2.0,2.0,3.0,4.0,2.0,0.0
dissatisfied,Male,26.0,Loyal Customer,Eco,2492.0,2.0,2.0,2.0,5.0,5.0,4.0,4.0,3.0,138.0,144.0
dissatisfied,Male,23.0,Loyal Customer,Eco,2155.0,1.0,1.0,4.0,1.0,5.0,2.0,4.0,4.0,0.0,9.0
satisfied,Female,41.0,Loyal Customer,Eco,2437.0,5.0,2.0,5.0,5.0,5.0,4.0,4.0,2.0,12.0,0.0
dissatisfied,Male,64.0,Loyal Customer,Eco,2748.0,4.0,4.0,4.0,4.0,5.0,3.0,4.0,4.0,0.0,0.0
satisfied,Female,40.0,Loyal Customer,Eco,2917.0,3.0,3.0,2.0,5.0,4.0,4.0,4.0,4.0,0.0,0.0
dissatisfied,Male,62.0,Loyal Customer,Eco,1274.0,2.0,2.0,1.0,2.0,2.0,2.0,3.0,3.0,0.0,0.0
dissatisfied,Male,51.0,Loyal Customer,Eco,3149.0,3.0,3.0,3.0,3.0,3.0,4.0,2.0,4.0,7.0,2.0
satisfied,Female,40.0,Loyal Customer,Eco,1577.0,5.0,5.0,4.0,4.0,1.0,2.0,1.0,1.0,5.0,0.0
satisfied,Female,30.0,Loyal Customer,Eco,1634.0,3.0,3.0,5.0,4.0,4.0,4.0,4.0,4.0,86.0,88.0
dissatisfied,Female,15.0,Loyal Customer,Eco,2810.0,3.0,4.0,5.0,4.0,3.0,5.0,5.0,5.0,48.0,8.0
satisfied,Female,53.0,Loyal Customer,Eco,1127.0,4.0,4.0,4.0,5.0,4.0,4.0,4.0,4.0,1.0,0.0
dissatisfied,Male,17.0,Loyal Customer,Business,2053.0,2.0,2.0,2.0,2.0,1.0,3.0,4.0,4.0,16.0,15.0
satisfied,Female,26.0,Loyal Customer,Eco,1789.0,3.0,3.0,3.0,4.0,5.0,3.0,4.0,5.0,32.0,39.0
satisfied,Male,32.0,Loyal Customer,Eco,2860.0,5.0,5.0,1.0,4.0,4.0,4.0,5.0,4.0,0.0,0.0
satisfied,Female,7.0,Loyal Customer,Eco,2076.0,4.0,4.0,1.0,4.0,1.0,5.0,2.0,2.0,2.0,0.0
satisfied,Female,16.0,Loyal Customer,Eco,2990.0,1.0,1.0,2.0,5.0,5.0,5.0,5.0,5.0,0.0,3.0
satisfied,Male,44.0,Loyal Customer,Eco,2203.0,4.0,4.0,3.0,4.0,4.0,5.0,5.0,4.0,0.0,0.0
dissatisfied,Male,46.0,Loyal Customer,Eco,3058.0,2.0,2.0,5.0,2.0,3.0,4.0,4.0,4.0,35.0,14.0
satisfied,Female,42.0,Loyal Customer,Eco,220.0,1.0,3.0,3.0,5.0,4.0,4.0,4.0,4.0,0.0,0.0
satisfied,Male,20.0,Loyal Customer,Eco,2840.0,4.0,4.0,1.0,4.0,5.0,4.0,5.0,5.0,0.0,2.0
satisfied,Female,16.0,Loyal Customer,Eco Plus,1970.0,3.0,3.0,2.0,5.0,4.0,4.0,4.0,4.0,0.0,0.0
satisfied,Female,50.0,Loyal Customer,Eco,533.0,5.0,1.0,2.0,3.0,5.0,5.0,5.0,5.0,0.0,0.0
dissatisfied,Male,25.0,Loyal Customer,Eco,1646.0,2.0,2.0,2.0,2.0,5.0,5.0,5.0,4.0,98.0,91.0
dissatisfied,Male,21.0,Loyal Customer,Business,2457.0,2.0,2.0,1.0,2.0,4.0,2.0,3.0,5.0,32.0,36.0
dissatisfied,Male,39.0,Loyal Customer,Eco,992.0,3.0,3.0,4.0,3.0,5.0,4.0,4.0,5.0,26.0,15.0
dissatisfied,Male,67.0,Loyal Customer,Eco,1403.0,3.0,0.0,2.0,0.0,3.0,2.0,3.0,4.0,0.0,0.0
dissatisfied,Female,29.0,Loyal Customer,Eco,6907.0,2.0,2.0,2.0,4.0,2.0,4.0,4.0,3.0,6.0,0.0
dissatisfied,Male,28.0,Loyal Customer,Eco,2565.0,1.0,1.0,5.0,1.0,3.0,3.0,5.0,5.0,0.0,0.0
satisfied,Female,60.0,Loyal Customer,Eco,478.0,4.0,4.0,4.0,4.0,5.0,4.0,5.0,5.0,0.0,0.0
dissatisfied,Male,49.0,Loyal Customer,Eco,2515.0,3.0,4.0,1.0,4.0,3.0,5.0,4.0,4.0,31.0,16.0
dissatisfied,Male,24.0,Loyal Customer,Eco,1912.0,3.0,3.0,2.0,3.0,4.0,4.0,2.0,2.0,6.0,0.0
dissatisfied,Male,64.0,Loyal Customer,Eco,1498.0,3.0,3.0,4.0,3.0,2.0,3.0,3.0,3.0,16.0,15.0
dissatisfied,Male,22.0,Loyal Customer,Eco,2165.0,1.0,1.0,4.0,1.0,4.0,1.0,4.0,4.0,0.0,0.0
dissatisfied,Female,64.0,Loyal Customer,Eco Plus,590.0,4.0,4.0,2.0,5.0,4.0,4.0,4.0,4.0,1.0,0.0
